transaction_id,drug_id,hospital_id,transaction_type,quantity,transaction_date,performed_by
DT0002250,DR021,H007,Adjustment,22,2025-04-02,Mahmoud Abdel-Aziz
DT0002251,DR092,H007,Purchase,67,2025-02-08,Shereen Shaaban
DT0002252,DR028,H007,Purchase,462,2025-02-25,Nabil Soliman
DT0002253,DR151,H007,Wastage,13,2024-12-07,Amr El-Banna
DT0002254,DR172,H007,Dispensing,42,2024-12-04,Samira Lotfy
DT0002255,DR067,H007,Dispensing,6,2025-02-25,Safaa El-Banna
DT0002256,DR131,H007,Return,4,2024-07-01,Marwan Ramadan
DT0002257,DR021,H007,Dispensing,46,2025-01-16,Randa Abdallah
DT0002258,DR103,H007,Dispensing,14,2024-08-27,Fares El-Shaer
DT0002259,DR050,H007,Adjustment,28,2025-04-06,Shereen Shaaban
DT0002260,DR004,H007,Adjustment,7,2024-08-29,Basel Ali
DT0002261,DR121,H007,Dispensing,31,2024-10-29,Aisha Ali
DT0002262,DR153,H007,Purchase,59,2024-11-17,Salma Hatem
DT0002263,DR132,H007,Wastage,27,2024-11-28,Yara Mansour
DT0002264,DR121,H007,Dispensing,19,2024-12-07,Hesham Radwan
DT0002265,DR013,H007,Purchase,465,2024-10-28,May Salem
DT0002266,DR039,H007,Dispensing,15,2025-05-06,Ramy Hamza
DT0002267,DR076,H007,Return,16,2024-06-01,Karam Morsi
DT0002268,DR055,H007,Purchase,327,2025-03-01,Sherif Abdel-Monem
DT0002269,DR033,H007,Dispensing,33,2024-12-13,Rania Abdel-Aziz
DT0002270,DR112,H007,Wastage,24,2025-03-04,Mohsen Radwan
DT0002271,DR081,H007,Purchase,187,2024-11-29,Khadija Fawzy
DT0002272,DR169,H007,Dispensing,5,2024-08-03,Niveen Tobar
DT0002273,DR003,H007,Dispensing,27,2025-04-20,Labib Younis
DT0002274,DR119,H007,Adjustment,8,2025-05-09,Samer El-Wakeel
DT0002275,DR153,H007,Dispensing,3,2024-07-24,Diaa Gaber
DT0002276,DR022,H007,Purchase,205,2024-07-05,Dalia El-Banna
DT0002277,DR033,H007,Purchase,384,2025-04-19,Basel Ali
DT0002278,DR094,H007,Dispensing,22,2024-05-21,Fathy El-Gohary
DT0002279,DR165,H007,Wastage,20,2024-10-20,Ayman Amin
DT0002280,DR091,H007,Dispensing,2,2024-05-21,Aisha Ali
DT0002281,DR168,H007,Dispensing,36,2025-03-15,Safaa El-Banna
DT0002282,DR152,H007,Dispensing,14,2024-11-18,Salma Hamouda
DT0002283,DR103,H007,Purchase,193,2024-05-19,Farida El-Gohary
DT0002284,DR085,H007,Return,17,2024-12-06,Tharwat El-Banna
DT0002285,DR118,H007,Dispensing,23,2024-07-08,Abdelaziz El-Rashidy
DT0002286,DR123,H007,Wastage,10,2024-12-31,Sherif Abdel-Monem
DT0002287,DR142,H007,Purchase,140,2025-03-27,Wassim Amin
DT0002288,DR153,H007,Adjustment,29,2024-07-20,Nour El-Zanaty
DT0002289,DR094,H007,Dispensing,2,2024-07-06,Raafat Mahrous
DT0002290,DR028,H007,Dispensing,43,2025-03-24,Shaimaa Mansour
DT0002291,DR097,H007,Adjustment,1,2025-04-14,Karam Morsi
DT0002292,DR016,H007,Purchase,243,2024-08-01,Bahaa Ahmed
DT0002293,DR142,H007,Purchase,383,2024-07-31,Samir El-Naggar
DT0002294,DR019,H007,Dispensing,28,2025-03-13,Fathy El-Arabi
DT0002295,DR133,H007,Dispensing,6,2025-02-08,Ghada Farghaly
DT0002296,DR107,H007,Dispensing,32,2025-03-22,Rania Abdel-Aziz
DT0002297,DR146,H007,Dispensing,35,2024-07-12,Zaki Rushdy
DT0002298,DR022,H007,Purchase,110,2025-04-13,Salma Hamouda
DT0002299,DR037,H007,Dispensing,12,2025-04-28,Saad Abdel-Monem
DT0002300,DR108,H007,Dispensing,15,2025-02-02,Ramy Hamza
DT0002301,DR018,H007,Dispensing,14,2025-03-02,Yara El-Tayeb
DT0002302,DR123,H007,Wastage,5,2024-11-13,Hazem Hassan
DT0002303,DR048,H007,Purchase,368,2024-10-05,Aisha Ali
DT0002304,DR175,H007,Dispensing,44,2025-04-27,Amal Lotfy
DT0002305,DR007,H007,Dispensing,2,2024-08-01,Ramzy Rushdy
DT0002306,DR030,H007,Return,30,2024-07-09,Ayman Amin
DT0002307,DR019,H007,Purchase,353,2025-04-21,Nagwa Gaber
DT0002308,DR032,H007,Wastage,13,2025-02-11,Nagwa Gaber
DT0002309,DR066,H007,Dispensing,10,2024-09-12,Fatima El-Diwany
DT0002310,DR041,H007,Dispensing,31,2024-11-24,Ramzy Ibrahim
DT0002311,DR145,H007,Return,8,2024-07-17,Wassim Fawzy
DT0002312,DR053,H007,Dispensing,35,2025-01-08,Saad Abdel-Monem
DT0002313,DR090,H007,Purchase,159,2025-05-07,Sobhi Eid
DT0002314,DR161,H007,Dispensing,12,2024-07-31,Saad El-Sayed
DT0002315,DR121,H007,Purchase,332,2024-12-13,Rania Abdel-Aziz
DT0002316,DR120,H007,Dispensing,22,2024-06-21,Fatima El-Diwany
DT0002317,DR061,H007,Adjustment,7,2024-12-31,Rania Abdel-Aziz
DT0002318,DR053,H007,Dispensing,26,2025-02-06,Hassan El-Malt
DT0002319,DR170,H007,Dispensing,23,2024-06-29,Walid El-Desouky
DT0002320,DR066,H007,Dispensing,17,2025-04-24,Ramzy Rushdy
DT0002321,DR152,H007,Wastage,9,2024-08-19,Sobhi Osman
DT0002322,DR118,H007,Purchase,430,2024-05-12,Samir El-Naggar
DT0002323,DR058,H007,Return,24,2024-11-05,Samah Helal
DT0002324,DR090,H007,Dispensing,15,2024-11-21,Basma Abdel-Monem
DT0002325,DR037,H007,Dispensing,19,2025-02-24,Ola El-Hariry
DT0002326,DR132,H007,Adjustment,14,2024-11-23,Mamdouh El-Gohary
DT0002327,DR131,H007,Dispensing,39,2024-06-28,Diaa Gaber
DT0002328,DR066,H007,Dispensing,25,2024-12-26,Hani Amin
DT0002329,DR075,H007,Purchase,283,2025-03-22,Asmaa El-Shaer
DT0002330,DR117,H007,Dispensing,37,2025-04-22,Marwan Ramadan
DT0002331,DR121,H007,Dispensing,13,2025-03-08,Nour El-Zanaty
DT0002332,DR055,H007,Adjustment,18,2025-01-22,Amal Lotfy
DT0002333,DR065,H007,Dispensing,29,2025-05-04,Amr El-Banna
DT0002334,DR056,H007,Dispensing,50,2024-08-18,Marwan Ramadan
DT0002335,DR024,H007,Purchase,273,2024-08-21,Lamia Ali
DT0002336,DR017,H007,Purchase,323,2025-03-15,Bahaa Ahmed
DT0002337,DR056,H007,Dispensing,34,2025-04-04,Abdelhamid Hanafy
DT0002338,DR032,H007,Return,16,2024-09-04,Ehab El-Gazar
DT0002339,DR035,H007,Dispensing,14,2025-02-16,Riham Rashad
DT0002340,DR102,H007,Adjustment,30,2024-11-23,Nadia Fawzy
DT0002341,DR172,H007,Adjustment,18,2024-06-30,Khaled El-Hamzawy
DT0002342,DR065,H007,Wastage,22,2024-09-03,Amr Bayoumi
DT0002343,DR022,H007,Dispensing,40,2024-06-29,Safaa Hegazy
DT0002344,DR061,H007,Purchase,418,2024-07-16,Youssef Hamouda
DT0002345,DR042,H007,Purchase,131,2024-05-18,May Salem
DT0002346,DR048,H007,Dispensing,24,2024-12-31,Nasr Sorour
DT0002347,DR061,H007,Return,30,2025-03-07,Khadija Fawzy
DT0002348,DR085,H007,Dispensing,226,2024-07-16,Ola El-Hariry
DT0002349,DR167,H007,Dispensing,25,2024-09-06,Walid El-Desouky
DT0002350,DR102,H007,Return,15,2024-11-18,Nagy Eid
DT0002351,DR064,H007,Dispensing,36,2025-01-24,Hatem Radwan
DT0002352,DR082,H007,Dispensing,10,2024-08-07,Nevine Nofal
DT0002353,DR084,H007,Dispensing,46,2024-06-16,Soha Gaber
DT0002354,DR139,H007,Dispensing,28,2024-10-25,Shaimaa Mansour
DT0002355,DR135,H007,Return,1,2024-09-30,Amr El-Banna
DT0002356,DR124,H007,Dispensing,24,2024-09-09,Ayman Mohamed
DT0002357,DR052,H007,Dispensing,27,2025-03-01,Nagy Eid
DT0002358,DR035,H007,Dispensing,43,2025-04-26,Asmaa El-Shaer
DT0002359,DR158,H007,Purchase,81,2024-06-21,Sherif Abdel-Monem
DT0002360,DR070,H007,Purchase,358,2024-12-27,Samer El-Wakeel
DT0002361,DR170,H007,Wastage,5,2025-02-15,Wassim Fawzy
DT0002362,DR103,H007,Return,22,2024-08-24,Soha Gaber
DT0002363,DR120,H007,Dispensing,23,2025-05-09,Rozan El-Sayed
DT0002364,DR088,H007,Wastage,1,2024-06-14,Hind Shalaby
DT0002365,DR033,H007,Dispensing,50,2024-07-10,Wassim Fawzy
DT0002366,DR156,H007,Dispensing,24,2024-05-14,Fathy El-Gohary
DT0002367,DR079,H007,Dispensing,24,2024-11-28,Sobhi Osman
DT0002368,DR125,H007,Purchase,103,2025-01-10,Shaimaa Mansour
DT0002369,DR048,H007,Purchase,119,2024-06-27,Ghada Farghaly
DT0002370,DR163,H007,Purchase,206,2024-06-19,Abdelaziz El-Rashidy
DT0002371,DR121,H007,Dispensing,21,2024-12-03,Basel Barakat
DT0002372,DR165,H007,Dispensing,13,2024-07-14,Karam Morsi
DT0002373,DR132,H007,Dispensing,21,2024-07-17,Farida El-Gohary
DT0002374,DR148,H007,Wastage,18,2024-06-16,Mahmoud Abdel-Aziz
DT0002375,DR095,H007,Purchase,204,2024-12-17,Amr Bayoumi
DT0002376,DR080,H007,Dispensing,2,2024-11-09,Raafat Mahrous
DT0002377,DR119,H007,Dispensing,37,2024-09-30,Nagwa Gaber
DT0002378,DR092,H007,Return,30,2024-06-12,Amr El-Banna
DT0002379,DR063,H007,Purchase,83,2024-06-01,Nasr Sorour
DT0002380,DR148,H007,Dispensing,29,2024-09-26,Mohsen Radwan
DT0002381,DR077,H007,Dispensing,12,2024-10-29,Basel Barakat
DT0002382,DR133,H007,Wastage,16,2024-10-07,Amr Bayoumi
DT0002383,DR031,H007,Wastage,25,2024-05-21,Akram Bayoumi
DT0002384,DR061,H007,Dispensing,17,2025-03-24,Abdelhamid Hanafy
DT0002385,DR004,H007,Purchase,301,2025-02-23,Walid El-Desouky
DT0002386,DR043,H007,Purchase,332,2024-11-03,Abdelaziz El-Rashidy
DT0002387,DR087,H007,Dispensing,35,2024-05-12,Lamia Ali
DT0002388,DR137,H007,Wastage,22,2024-12-18,Nadia Fawzy
DT0002389,DR026,H007,Dispensing,31,2025-01-05,Rozan El-Sayed
DT0002390,DR098,H007,Purchase,354,2025-05-01,Ehab El-Gazar
DT0002391,DR066,H007,Dispensing,33,2025-01-06,Randa Abdallah
DT0002392,DR039,H007,Dispensing,32,2024-10-09,Hesham Radwan
DT0002393,DR145,H007,Adjustment,29,2025-01-30,Samah Helal
DT0002394,DR092,H007,Adjustment,15,2024-12-26,Asmaa El-Shaer
DT0002395,DR091,H007,Purchase,457,2025-02-23,Yara El-Tayeb
DT0002396,DR110,H007,Wastage,9,2024-11-11,Wassim Fawzy
DT0002397,DR135,H007,Dispensing,27,2024-10-31,Nagy Eid
DT0002398,DR159,H007,Purchase,357,2024-08-31,Ola El-Hariry
DT0002399,DR003,H007,Dispensing,27,2025-01-09,Rozan El-Sayed
DT0002400,DR102,H007,Purchase,274,2025-03-17,Bahaa Ahmed
DT0002401,DR017,H007,Wastage,20,2025-02-11,Raafat Mahrous
DT0002402,DR071,H007,Adjustment,2,2024-08-26,Karam Morsi
DT0002403,DR045,H007,Dispensing,28,2025-05-05,Youssef Hamouda
DT0002404,DR100,H007,Adjustment,2,2025-02-11,Rozan El-Sayed
DT0002405,DR174,H007,Dispensing,34,2024-05-23,Bahaa Ahmed
DT0002406,DR107,H007,Dispensing,16,2024-11-04,Marwan Shehata
DT0002407,DR063,H007,Dispensing,40,2024-07-25,Samira Lotfy
DT0002408,DR148,H007,Dispensing,20,2024-10-07,Samer Metwally
DT0002409,DR141,H007,Dispensing,17,2024-11-22,Amr Bayoumi
DT0002410,DR019,H007,Dispensing,13,2024-05-26,Howaida El-Arabi
DT0002411,DR066,H007,Wastage,15,2024-07-11,Hind Shalaby
DT0002412,DR033,H007,Dispensing,12,2025-03-13,Bahaa Ahmed
DT0002413,DR102,H007,Dispensing,2,2024-05-20,Raafat Morsi
DT0002414,DR002,H007,Return,27,2025-04-09,Samer El-Wakeel
DT0002415,DR084,H007,Dispensing,44,2025-01-14,Ola El-Hariry
DT0002416,DR164,H007,Purchase,106,2025-04-07,Amr Bayoumi
DT0002417,DR075,H007,Dispensing,30,2024-10-20,Zaki Khalil
DT0002418,DR138,H007,Dispensing,21,2025-03-18,Amr El-Banna
DT0002419,DR148,H007,Adjustment,22,2024-12-09,Soha Gaber
DT0002420,DR112,H007,Purchase,469,2025-02-17,Youssef Hamouda
DT0002421,DR142,H007,Dispensing,40,2024-07-05,Lamia Ismail
DT0002422,DR093,H007,Dispensing,5,2024-12-24,Samir Shoman
DT0002423,DR143,H007,Wastage,2,2024-10-17,Ayman Mohamed
DT0002424,DR097,H007,Wastage,19,2025-05-02,Soha Gaber
DT0002425,DR126,H007,Dispensing,44,2024-08-26,Fathy El-Arabi
DT0002426,DR010,H007,Return,1,2024-09-26,Basma Abdel-Monem
DT0002427,DR015,H007,Dispensing,42,2025-04-26,Hind Shalaby
DT0002428,DR030,H007,Purchase,461,2025-01-24,Nashaat El-Diwany
DT0002429,DR008,H007,Dispensing,20,2025-04-17,Rania Abdel-Aziz
DT0002430,DR056,H007,Dispensing,32,2024-12-24,Amr Bayoumi
DT0002431,DR136,H007,Dispensing,47,2024-09-03,Hani Amin
DT0002432,DR066,H007,Dispensing,22,2024-07-06,Hassan El-Malt
DT0002433,DR063,H007,Return,11,2025-03-20,Amr Bayoumi
DT0002434,DR029,H007,Dispensing,2,2024-06-16,Fatima El-Diwany
DT0002435,DR018,H007,Dispensing,2,2025-04-06,May Salem
DT0002436,DR175,H007,Adjustment,9,2025-02-06,Samir Shoman
DT0002437,DR121,H007,Dispensing,29,2024-09-16,Zaki Khalil
DT0002438,DR151,H007,Purchase,239,2025-03-25,Nabil Soliman
DT0002439,DR026,H007,Dispensing,40,2024-11-20,Diaa Gaber
DT0002440,DR096,H007,Dispensing,11,2025-01-22,Moneer El-Sherbeny
DT0002441,DR143,H007,Adjustment,15,2024-09-23,Farida El-Gohary
DT0002442,DR150,H007,Dispensing,22,2025-04-03,Ghada Farghaly
DT0002443,DR141,H007,Dispensing,28,2024-11-26,Khaled El-Hamzawy
DT0002444,DR045,H007,Dispensing,11,2025-05-02,Farida El-Gohary
DT0002445,DR056,H007,Purchase,85,2024-10-20,Raafat Morsi
DT0002446,DR163,H007,Dispensing,13,2024-05-25,Khaled El-Hamzawy
DT0002447,DR089,H007,Dispensing,41,2024-05-14,Iman Selim
DT0002448,DR084,H007,Dispensing,157,2024-10-03,Ola El-Hariry
DT0002449,DR144,H007,Return,3,2025-04-15,Hazem Hassan
DT0002450,DR146,H007,Return,1,2025-04-25,Medhat El-Sawi
DT0002451,DR083,H008,Dispensing,23,2025-01-03,Fathy El-Arabi
DT0002452,DR052,H008,Purchase,104,2024-10-01,Niveen Tobar
DT0002453,DR153,H008,Purchase,406,2024-08-17,Basel Barakat
DT0002454,DR043,H008,Dispensing,28,2024-08-01,Nasr Sorour
DT0002455,DR032,H008,Wastage,6,2024-12-12,Zaki Khalil
DT0002456,DR064,H008,Adjustment,11,2024-05-30,Samir El-Naggar
DT0002457,DR145,H008,Dispensing,3,2024-10-19,Raafat Morsi
DT0002458,DR054,H008,Wastage,14,2025-02-10,Niveen Tobar
DT0002459,DR128,H008,Purchase,101,2024-10-10,Nabil Soliman
DT0002460,DR123,H008,Purchase,322,2024-08-19,Ziad El-Assar
DT0002461,DR152,H008,Purchase,275,2024-07-29,Hind Shalaby
DT0002462,DR110,H008,Dispensing,47,2025-01-16,Nagy Eid
DT0002463,DR063,H008,Dispensing,28,2025-01-02,Ali Mahrous
DT0002464,DR116,H008,Adjustment,6,2025-02-04,Rozan El-Sayed
DT0002465,DR046,H008,Dispensing,209,2024-12-02,Ayman Amin
DT0002466,DR091,H008,Return,27,2024-06-07,Nashaat El-Diwany
DT0002467,DR074,H008,Dispensing,39,2025-03-04,Sobhi Eid
DT0002468,DR098,H008,Purchase,287,2024-07-14,Ghada Farghaly
DT0002469,DR135,H008,Dispensing,44,2025-03-08,Karam Morsi
DT0002470,DR079,H008,Wastage,18,2024-11-27,Niveen Tobar
DT0002471,DR130,H008,Dispensing,1,2024-10-07,Raafat Morsi
DT0002472,DR031,H008,Dispensing,23,2024-12-07,Ziad El-Assar
DT0002473,DR051,H008,Dispensing,27,2024-09-20,Samer El-Wakeel
DT0002474,DR133,H008,Dispensing,18,2024-07-11,Akram Bayoumi
DT0002475,DR175,H008,Wastage,7,2025-01-19,Basel Ali
DT0002476,DR056,H008,Dispensing,42,2024-11-08,Safaa Hegazy
DT0002477,DR163,H008,Dispensing,49,2025-02-26,May Salem
DT0002478,DR170,H008,Purchase,435,2024-12-13,Ola El-Hariry
DT0002479,DR028,H008,Dispensing,10,2024-08-07,Wassim Amin
DT0002480,DR084,H008,Adjustment,19,2024-12-22,Lamia Ali
DT0002481,DR148,H008,Dispensing,15,2024-07-10,Niveen Tobar
DT0002482,DR159,H008,Return,22,2024-07-25,Nada Hassan
DT0002483,DR101,H008,Dispensing,34,2024-05-23,Lamia Ali
DT0002484,DR065,H008,Dispensing,12,2025-02-11,Fathy El-Arabi
DT0002485,DR126,H008,Dispensing,17,2025-05-08,Riham Rashad
DT0002486,DR117,H008,Purchase,202,2025-02-18,Nabil Soliman
DT0002487,DR153,H008,Dispensing,49,2024-07-03,Marwan Shehata
DT0002488,DR024,H008,Purchase,361,2025-04-22,Samir El-Naggar
DT0002489,DR092,H008,Purchase,382,2024-11-30,Nashaat El-Diwany
DT0002490,DR070,H008,Purchase,467,2025-03-09,Ramzy Rushdy
DT0002491,DR080,H008,Dispensing,20,2025-03-07,Rozan El-Sayed
DT0002492,DR065,H008,Dispensing,30,2025-02-22,Youssef Hamouda
DT0002493,DR163,H008,Dispensing,34,2024-05-26,Nabil Soliman
DT0002494,DR137,H008,Dispensing,7,2024-08-09,Tharwat El-Banna
DT0002495,DR156,H008,Purchase,364,2024-07-05,Medhat El-Sawi
DT0002496,DR149,H008,Adjustment,19,2025-02-03,Wassim Amin
DT0002497,DR129,H008,Adjustment,10,2024-09-25,Hazem Hassan
DT0002498,DR089,H008,Purchase,327,2024-06-28,Youssef Hamouda
DT0002499,DR086,H008,Wastage,17,2025-03-13,Abdelaziz El-Rashidy
DT0002500,DR038,H008,Dispensing,122,2024-12-16,Nagy Eid
DT0002501,DR024,H008,Dispensing,24,2025-02-18,Iman Selim
DT0002502,DR011,H008,Return,4,2024-06-14,Diaa Gaber
DT0002503,DR041,H008,Dispensing,10,2025-03-27,Walid El-Desouky
DT0002504,DR057,H008,Dispensing,13,2024-06-25,Khaled El-Hamzawy
DT0002505,DR032,H008,Dispensing,12,2025-02-04,Lamia Ali
DT0002506,DR141,H008,Purchase,213,2025-01-21,Samir Shoman
DT0002507,DR102,H008,Dispensing,4,2025-03-26,Basma Shaaban
DT0002508,DR012,H008,Purchase,102,2025-03-10,Saad Abdel-Monem
DT0002509,DR057,H008,Dispensing,25,2024-10-12,Youssef Hamouda
DT0002510,DR082,H008,Purchase,300,2025-02-13,Randa Abdallah
DT0002511,DR074,H008,Dispensing,45,2024-11-20,Nagwa Gaber
DT0002512,DR161,H008,Wastage,26,2025-04-18,Sherif Abdel-Monem
DT0002513,DR123,H008,Purchase,333,2024-09-06,Saad Abdel-Monem
DT0002514,DR009,H008,Purchase,239,2024-11-11,Niveen Tobar
DT0002515,DR036,H008,Return,1,2024-08-15,Ayman Mohamed
DT0002516,DR087,H008,Purchase,70,2025-03-24,Ramzy Rushdy
DT0002517,DR004,H008,Dispensing,20,2025-01-05,Shaimaa Mansour
DT0002518,DR107,H008,Dispensing,19,2024-08-15,Zaki Rushdy
DT0002519,DR010,H008,Dispensing,23,2024-10-04,Sobhi Eid
DT0002520,DR081,H008,Dispensing,15,2024-09-16,Saad Abdel-Monem
DT0002521,DR011,H008,Return,19,2024-08-31,Akram Bayoumi
DT0002522,DR171,H008,Dispensing,7,2025-02-23,Sherif Abdel-Monem
DT0002523,DR096,H008,Purchase,302,2024-11-12,Soha Gaber
DT0002524,DR093,H008,Purchase,443,2024-08-04,Nasr Sorour
DT0002525,DR121,H008,Purchase,407,2024-09-23,Nadia Fawzy
DT0002526,DR020,H008,Return,30,2024-11-24,Asmaa El-Shaer
DT0002527,DR145,H008,Dispensing,185,2025-02-22,Safaa El-Banna
DT0002528,DR146,H008,Dispensing,3,2024-05-23,Fathy El-Arabi
DT0002529,DR141,H008,Wastage,15,2025-02-18,Basel Barakat
DT0002530,DR143,H008,Dispensing,44,2025-05-07,Tharwat El-Banna
DT0002531,DR163,H008,Dispensing,178,2024-05-22,Sherif Abdel-Monem
DT0002532,DR050,H008,Purchase,410,2025-05-03,Safaa Hegazy
DT0002533,DR145,H008,Purchase,185,2024-08-11,Mahmoud Abdel-Aziz
DT0002534,DR097,H008,Dispensing,39,2024-12-23,Shereen Shaaban
DT0002535,DR065,H008,Dispensing,9,2024-11-27,Magid Ghanem
DT0002536,DR042,H008,Adjustment,10,2024-07-09,Farida El-Gohary
DT0002537,DR113,H008,Dispensing,236,2024-07-08,Hind Shalaby
DT0002538,DR026,H008,Return,13,2025-04-16,Nasr Sorour
DT0002539,DR001,H008,Purchase,153,2025-03-10,Ghada Farghaly
DT0002540,DR017,H008,Dispensing,40,2024-11-06,Sobhi Osman
DT0002541,DR155,H008,Dispensing,30,2024-09-12,Salma Hatem
DT0002542,DR158,H008,Purchase,393,2025-05-01,Ramy Hamza
DT0002543,DR083,H008,Dispensing,7,2025-01-08,Mamdouh El-Gohary
DT0002544,DR119,H008,Return,21,2024-07-15,Rania Abdel-Aziz
DT0002545,DR159,H008,Purchase,388,2024-09-28,Abdelhamid Hanafy
DT0002546,DR024,H008,Purchase,457,2025-04-13,Samer Metwally
DT0002547,DR167,H008,Adjustment,18,2024-09-15,Mahmoud Abdel-Aziz
DT0002548,DR115,H008,Purchase,155,2025-04-21,Magid Ghanem
DT0002549,DR119,H008,Return,17,2024-11-18,Fathy El-Gohary
DT0002550,DR080,H008,Adjustment,26,2025-02-18,Fatima El-Diwany
DT0002551,DR025,H008,Dispensing,11,2024-11-27,Nabil Soliman
DT0002552,DR113,H008,Adjustment,16,2024-10-04,Hind Shalaby
DT0002553,DR091,H008,Dispensing,17,2024-06-19,Ghada Farghaly
DT0002554,DR171,H008,Purchase,82,2025-04-25,Ali Mahrous
DT0002555,DR018,H008,Purchase,159,2025-05-03,Tharwat El-Banna
DT0002556,DR173,H008,Purchase,123,2024-05-19,Samer Metwally
DT0002557,DR036,H008,Dispensing,39,2025-04-06,Raafat Mahrous
DT0002558,DR099,H008,Wastage,8,2025-03-20,Nagy Eid
DT0002559,DR152,H008,Dispensing,2,2025-02-25,Amr Bayoumi
DT0002560,DR150,H008,Purchase,183,2024-12-25,Ola El-Hariry
DT0002561,DR068,H008,Purchase,286,2024-07-19,Dalia El-Banna
DT0002562,DR088,H008,Dispensing,17,2024-06-06,Hazem Hassan
DT0002563,DR125,H008,Return,24,2024-08-31,Samer Metwally
DT0002564,DR002,H008,Purchase,397,2025-03-16,Mahmoud Abdel-Aziz
DT0002565,DR004,H008,Adjustment,21,2025-05-03,Hazem Hassan
DT0002566,DR100,H008,Dispensing,47,2025-03-31,Nada Hassan
DT0002567,DR001,H008,Dispensing,29,2025-05-01,Fatima El-Diwany
DT0002568,DR055,H008,Purchase,484,2024-06-10,Aisha Ali
DT0002569,DR090,H008,Return,7,2024-05-17,Rozan El-Sayed
DT0002570,DR137,H008,Dispensing,12,2024-11-09,Ramzy Ibrahim
DT0002571,DR122,H008,Purchase,324,2025-01-11,Samer Metwally
DT0002572,DR104,H008,Wastage,17,2024-07-08,Raafat Morsi
DT0002573,DR145,H008,Purchase,471,2024-05-20,Moneer El-Sherbeny
DT0002574,DR116,H008,Dispensing,29,2024-06-25,Sobhi Osman
DT0002575,DR040,H008,Wastage,23,2025-02-08,Mahmoud Abdel-Aziz
DT0002576,DR113,H008,Dispensing,31,2024-09-09,Ali Mahrous
DT0002577,DR092,H008,Dispensing,41,2024-07-29,Nadia Fawzy
DT0002578,DR041,H008,Dispensing,11,2024-06-13,Khaled El-Hamzawy
DT0002579,DR173,H008,Purchase,98,2025-03-16,Soha Gaber
DT0002580,DR144,H008,Wastage,18,2025-04-26,Moneer El-Sherbeny
DT0002581,DR127,H008,Dispensing,28,2024-08-15,Saad Abdel-Monem
DT0002582,DR046,H008,Dispensing,31,2024-09-04,Niveen Tobar
DT0002583,DR169,H008,Adjustment,17,2025-03-18,Marwan Ramadan
DT0002584,DR171,H008,Dispensing,18,2024-12-06,Randa Abdallah
DT0002585,DR060,H008,Dispensing,48,2024-09-11,Samer Metwally
DT0002586,DR019,H008,Dispensing,3,2024-12-01,Sobhi Eid
DT0002587,DR014,H008,Return,5,2024-05-24,Ayman Amin
DT0002588,DR162,H008,Dispensing,42,2025-01-23,Mohsen Radwan
DT0002589,DR147,H008,Adjustment,2,2024-10-20,Asmaa El-Shaer
DT0002590,DR021,H008,Return,10,2024-12-10,Rozan El-Sayed
DT0002591,DR154,H008,Dispensing,16,2024-10-22,Samah Helal
DT0002592,DR044,H008,Dispensing,23,2024-06-10,Nasr Sorour
DT0002593,DR158,H008,Dispensing,27,2024-05-28,Nadia Fawzy
DT0002594,DR154,H008,Dispensing,50,2024-07-21,Hatem Radwan
DT0002595,DR055,H008,Dispensing,6,2024-06-27,Basma Shaaban
DT0002596,DR041,H008,Return,19,2024-11-27,Ramy Hamza
DT0002597,DR157,H008,Return,18,2024-11-28,Safaa Hegazy
DT0002598,DR112,H008,Adjustment,9,2024-11-13,Amr El-Banna
DT0002599,DR015,H008,Dispensing,40,2024-06-29,Medhat El-Sawi
DT0002600,DR113,H008,Dispensing,7,2024-09-28,Labib Younis
DT0002601,DR002,H008,Dispensing,33,2024-07-07,Ramzy Rushdy
DT0002602,DR072,H008,Wastage,24,2024-09-17,Mohsen Radwan
DT0002603,DR106,H008,Dispensing,40,2024-10-31,Farida El-Malt
DT0002604,DR155,H008,Purchase,288,2024-12-30,Nagwa Gaber
DT0002605,DR085,H008,Purchase,496,2024-10-09,Omar El-Hariry
DT0002606,DR027,H008,Dispensing,35,2025-01-06,Amal Lotfy
DT0002607,DR099,H008,Wastage,24,2024-07-13,Safaa El-Banna
DT0002608,DR059,H008,Dispensing,27,2025-03-08,Zaki Khalil
DT0002609,DR114,H008,Return,6,2024-12-19,Ayman Amin
DT0002610,DR161,H008,Dispensing,9,2024-07-06,Saad Abdel-Monem
DT0002611,DR109,H008,Return,6,2024-07-21,Labib Younis
DT0002612,DR007,H008,Return,11,2024-10-09,Ramy Hamza
DT0002613,DR136,H008,Dispensing,1,2024-10-20,Sobhi Osman
DT0002614,DR140,H008,Return,10,2025-01-01,Hassan El-Malt
DT0002615,DR101,H008,Purchase,179,2024-09-11,Samir El-Naggar
DT0002616,DR079,H008,Dispensing,22,2025-03-28,Bahaa Ahmed
DT0002617,DR037,H008,Purchase,357,2024-10-28,Fathy El-Arabi
DT0002618,DR158,H008,Adjustment,5,2024-06-10,Ola El-Hariry
DT0002619,DR133,H008,Purchase,226,2024-08-05,Ola El-Hariry
DT0002620,DR041,H008,Dispensing,29,2024-08-09,Samir Shoman
DT0002621,DR107,H008,Dispensing,42,2024-07-09,Omar El-Hariry
DT0002622,DR132,H008,Return,23,2024-06-16,Nagy Eid
DT0002623,DR082,H008,Dispensing,33,2024-12-15,Salma Hatem
